latitude,longitude,count
53.2797,11.565,4
53.2803,-6.4444,5
53.2803,-6.3313,1
53.2803,12.9694,6
53.2804,6.1491,13
53.2807,18.9488,11
53.281,8.6986,11
53.2813,13.8452,1
53.2817,-6.3392,2
53.2819,10.4379,8
53.2824,69.3969,4
53.2828,-6.4728,6
53.2828,-6.2708,4
53.2828,6.1154,1
53.2832,11.6829,1
53.2833,-103.5833,11
53.2833,-3.8333,23
53.2833,-3.75,1
53.2833,-3.4,112
53.2833,-3.0833,1
53.2833,-3.05,32
53.2833,7.5833,4
53.2833,9.45,1
53.2833,9.5333,1
53.2833,9.7167,26
53.2833,10.3167,4
53.2834,-112.4352,3
53.2835,-110.0016,15
53.2835,-3.7664,40
53.2837,-4.2178,4
53.2841,0.1148,14
53.2842,14.5167,1
53.2847,10.1614,1
53.2851,-6.3713,14
53.286,22.3051,1
53.2865,10.5297,3
53.2866,14.5555,1
53.2868,6.3211,1
53.2875,-6.2192,7
53.2875,34.3806,93
53.2878,-6.3411,59
53.2879,-1.2881,1
53.288,6.9133,4
53.2883,5.7282,1
53.2889,-6.1453,10
53.2892,6.3622,2
53.2894,5.9954,12
53.2897,10.7337,18
53.2903,-6.7539,4
53.2904,18.0674,1
53.2906,5.766,1
53.2914,-6.6892,14
53.2919,5.8755,3
53.2922,-6.2669,3
53.2924,10.5019,8
53.2931,12.7466,1
53.2934,6.0855,2
53.2935,10.3881,14
53.2938,15.9026,1
53.2939,-3.261,37
53.294,-6.1359,15
53.2948,-3.7267,45
53.2952,-1.6511,13
53.2953,-8.1083,1
53.2953,-6.3089,1
53.2955,7.0457,1
53.2959,6.7303,1
53.296,5.9471,2
53.2961,-7.2894,3
53.2961,15.0069,1
53.2962,16.9911,2
53.2964,-8.7431,55
53.2966,9.2769,27
53.2969,-8.9936,2
53.2969,14.2362,1
53.2971,13.0745,1
53.2972,83.5742,1
53.2973,6.0478,1
53.2995,-1.474,46
53.2999,7.034,1
53.3,-120.1667,1
53.3,-108.0833,2
53.3,-60.3,5
53.3,-2.2333,7
53.3,-2.0833,2
53.3,7.6,5
53.3,9.45,1
53.3,10.15,5
53.3002,10.0471,3
53.3004,6.6017,19
53.3006,-6.2828,15
53.3006,-2.6608,100
53.3007,6.4928,1
53.3011,28.6386,1
53.3012,11.0837,4
53.3018,12.619,1
53.3019,-6.4178,9
53.302,14.8149,2
53.3021,6.3939,6
53.3031,-6.1831,25
53.3032,9.7629,2
53.3033,-2.3715,29
53.3036,5.7139,2
53.3044,23.2833,2
53.3045,-3.8273,14
53.3046,6.2695,1
53.3051,5.7842,8
53.3055,7.7512,17
53.3061,34.0725,1
53.3062,-4.6321,46
53.3083,8.8252,19
53.3083,14.65,1
53.3096,11.9708,1
53.3097,-6.2853,3
53.3097,9.9526,6
53.3097,45.0407,1
53.3104,7.6605,1
53.3104,18.1779,3
53.3106,9.1398,2
53.3106,18.5414,2
53.3112,8.5786,4
53.3114,7.423,38
53.3122,-6.2683,1
53.3123,-3.5172,1
53.3123,-1.3394,43
53.3127,13.9835,1
53.3133,12.2425,4
53.3136,-6.3639,1
53.3155,22.9184,2
53.3156,-6.6347,6
53.3157,6.8672,5
53.3159,-2.533,78
53.316,20.6721,1
53.3162,13.8626,40
53.3163,6.0083,2
53.3167,-3.5,1
53.3167,-2.9833,12
53.3167,-0.8167,1
53.3167,9.6667,9
53.3167,10.2833,2
53.3167,13.95,1
53.3168,11.9295,4
53.3169,-111.3684,1
53.317,9.3367,1
53.3172,12.5654,8
53.3175,6.8471,4
53.3184,11.308,1
53.319,-4.2607,1
53.3198,6.9303,5
53.3203,-6.2633,2
53.3204,-4.2261,6
53.3204,-2.1366,87
53.3204,6.8959,7
53.3205,10.5746,1
53.3209,6.141,1
53.3211,-6.2153,2
53.3214,-6.3531,2
53.3215,5.89,1
53.322,-6.3165,1
53.3222,17.9571,7
53.3224,6.6946,2
53.3227,6.7805,3
53.3227,6.8561,4
53.3232,5.8006,2
53.3238,18.5054,1
53.3241,-1.9129,29
53.3242,-6.3286,1
53.3244,-7.6828,3
53.3244,-6.3972,31
53.325,-3.8315,29
53.325,6.0007,16
53.325,91.9356,3
53.3252,8.465,25
53.3257,5.9446,1
53.3261,12.6889,3
53.3264,-2.2281,99
53.3264,9.8681,56
53.3266,-3.0961,18
53.3267,-7.5542,1
53.3267,-6.2447,3
53.3269,-1.5403,32
53.3274,-3.408,36
53.3275,-8.2194,54
53.3275,-6.4006,9
53.3291,6.9171,11
53.3291,11.7836,1
53.3292,11.4971,8
53.3296,6.0535,2
53.3297,-3.0989,1
53.3303,-6.2306,5
53.3306,-9.8278,1
53.3311,6.5215,20
53.3315,6.1011,1
53.3315,6.7468,4
53.3329,-6.3171,3
53.3331,-6.2489,4057
53.3332,5.9978,1
53.3333,-111.1667,1
53.3333,-110.3333,2
53.3333,-60.4167,2
53.3333,-2.9833,1
53.3333,-2.9,38
53.3333,-2.85,2
53.3333,-1.7833,1
53.3333,-0.5833,69
53.3333,0.1,2
53.3333,7.6667,1
53.3333,8.9167,5
53.3333,10.3833,2
53.3333,10.45,2
53.3333,10.5333,4
53.3334,-6.2335,1
53.3338,11.0772,1
53.3339,-2.9815,34
53.3346,-6.2733,16
53.3347,-1.352,67
53.3347,19.3717,1
53.3348,6.9021,1
53.335,-6.2114,1
53.3353,18.1989,1
53.3355,12.7254,2
53.3356,-6.6925,1
53.3358,9.9615,5
53.3365,-4.3614,2
53.3366,15.0321,35
53.3381,-6.215,1
53.3381,5.8255,5
53.3383,91.4995,10
53.3385,6.3041,3
53.3386,-8.945,7
53.3386,-6.5436,38
53.3386,13.3859,1
53.3387,12.98,4
53.3391,13.4188,4
53.3396,6.9121,11
53.3397,-7.6031,3
53.3405,-1.4781,67
53.3406,-9.2036,3
53.3407,-2.841,17
53.3408,-8.6783,1
53.3408,10.3465,1
53.3409,0.261,16
53.3409,16.8472,2
53.3419,-6.2264,1
53.3419,8.4218,3
53.3425,-7.6139,15
53.3427,22.6824,1
53.3428,14.7627,2
53.344,14.2647,5
53.3444,-3.0124,21
53.3444,-1.7395,6
53.3445,10.5891,2
53.3448,11.7247,1
53.345,14.5749,1
53.3453,-7.0497,18
53.3453,-6.3589,7
53.3455,5.9436,1
53.3457,6.6423,2
53.3462,-1.4445,12
53.3469,18.432,12
53.347,6.7985,2
53.3471,17.0205,1
53.3472,-6.2439,1731
53.3473,14.5662,2
53.348,11.3467,2
53.3482,-1.7449,1
53.3482,17.7078,1
53.3483,51.1743,1
53.3485,-1.4068,47
53.3485,-0.3981,2
53.3488,6.7599,1
53.3494,6.4648,4
53.3495,9.7723,2
53.35,-110.85,1
53.35,-108.35,1
53.35,-4.2333,1
53.35,-3.0167,3
53.35,-2.7333,1
53.35,-2.3333,67
53.35,-1.55,119
53.35,9.5333,2
53.3501,-113.4187,24
53.3503,-6.7458,1
53.3504,-2.5449,89
53.3505,19.9585,1
53.3507,-6.2536,1
53.3511,18.4351,1
53.3516,-2.0938,19
53.3516,5.8639,6
53.352,-1.0022,75
53.3522,-7.2017,7
53.3528,7.2184,22
53.3529,-1.2915,47
53.354,-6.2545,2
53.3542,-6.2341,1
53.3545,12.3566,1
53.3547,8.7749,2
53.355,-1.4907,27
53.3553,9.5985,3
53.3567,-6.29,1
53.3569,13.2433,1
53.3571,8.6434,16
53.3574,-6.4486,43
53.358,-2.1654,51
53.3583,-3.1638,22
53.3586,-6.9658,9
53.359,6.4198,1
53.359,15.4279,1
53.3591,6.3347,1
53.3592,-6.2161,2
53.3594,6.38,3
53.3596,-2.8315,14
53.3598,6.0659,2
53.3598,8.5214,1
53.36,83.76,193
53.3606,83.7636,46
53.3608,-1.5084,231
53.361,11.6601,1
53.3612,18.1249,1
53.3613,13.0729,29
53.3614,6.5149,5
53.3615,-6.2918,1
53.3619,-2.9976,1
53.3621,6.2944,1
53.3623,56.1309,4
53.3626,-3.1188,26
53.3627,6.047,2
53.3632,6.4599,1
53.3636,14.6034,1
53.3642,21.5584,2
53.3648,15.2318,1
53.3653,-2.9178,27
53.3654,14.6072,1
53.3656,-1.2177,32
53.3658,-6.4956,21
53.3658,17.0363,10
53.366,8.6901,2
53.3661,10.048,24
53.3663,20.4237,12
53.3666,5.2215,10
53.3667,-112.6667,3
53.3667,-107.5167,1
53.3667,-104.0167,4
53.3667,-3.15,3
53.3667,-3.0,1
53.3667,-2.3667,3
53.3667,-2.1833,6
53.3667,-2.0667,1
53.3667,-1.5,2
53.3667,-1.4167,6
53.3667,7.2167,21
53.3667,9.7167,5
53.3667,14.8639,1
53.3667,51.35,18
53.3668,-113.7353,10
53.3668,-111.535,4
53.3669,-110.8517,7
53.3669,-6.2944,2
53.3672,14.9707,1
53.3678,-8.6978,1
53.368,6.7749,2
53.368,14.6539,6
53.3683,5.903,1
53.3689,14.6673,1
53.3694,-7.5033,14
53.3701,7.2031,18
53.3708,-1.3762,77
53.3711,-6.2508,1
53.3717,55.9211,25
53.372,33.9237,1
53.3722,14.6868,2
53.3726,6.8138,1
53.3729,10.4875,2
53.3733,-1.9875,10
53.3733,9.2129,6
53.374,-2.87,49
53.374,10.551,8
53.3744,9.3036,1
53.3753,-113.4585,47
53.3753,-6.3306,2
53.3762,-3.105,6
53.3769,-4.3909,1
53.3781,28.735,1
53.3782,14.6156,1
53.3782,14.6262,2
53.3785,11.5926,7
53.3785,12.6685,1
53.3786,-6.3922,12
53.3786,-1.0625,74
53.3787,14.4733,2
53.3788,14.664,5
53.3788,22.156,1
53.3792,14.6579,2
53.3796,14.6517,2
53.3801,10.7882,3
53.3803,-6.2642,4
53.3805,-2.9086,49
53.3805,14.6366,1
53.3812,14.6447,1
53.3815,10.7238,8
53.3815,21.345,2
53.3817,5.9653,4
53.3823,6.8607,1
53.3825,-6.2025,3
53.3825,-6.1744,3
53.3829,12.2488,1
53.383,-1.4659,243
53.3832,-6.4165,4
53.3833,-108.9667,2
53.3833,-6.4167,8
53.3833,-3.1833,4
53.3833,-3.1,53
53.3833,-2.1167,1
53.3833,8.3833,6
53.3833,9.0,12
53.3833,9.6,6
53.3833,9.65,1
53.3833,50.3667,2
53.3842,10.1114,15
53.3844,8.241,8
53.3844,12.5062,1
53.3844,14.6331,1
53.3847,11.2482,1
53.385,-6.5936,35
53.3852,18.9365,1
53.3856,33.2156,1
53.3858,14.668,1
53.386,-1.4097,32
53.386,10.5655,1
53.3861,-2.2599,65
53.387,6.3535,1
53.3874,11.938,3
53.3874,14.4742,2
53.3875,-2.3485,71
53.3875,6.6798,1
53.3877,-2.8383,18
53.3878,-6.0653,6
53.3881,-6.3756,18
53.3883,-6.1939,4
53.3885,5.2857,1
53.3889,-7.3736,1
53.3892,-6.2969,5
53.3894,19.1559,3
53.3898,-4.317,1
53.3903,-3.1794,1
53.3905,-3.1807,7
53.3906,-6.1217,2
53.3906,6.8381,3
53.3906,9.7456,4
53.3914,-6.2406,1
53.3914,-6.1458,2
53.3915,-2.4651,16
53.3916,7.566,1
53.3917,83.9367,23
53.392,6.5577,4
53.3922,9.4212,1
53.3922,18.1997,1
53.3927,6.5131,2
53.3931,-1.5452,106
53.3934,-3.0148,74
53.3939,-7.7172,11
53.3943,-2.5711,44
53.3946,-2.1329,78
53.3947,-2.279,47
53.3947,5.327,1
53.395,14.7203,1
53.3951,13.4798,1
53.3954,18.703,1
53.3956,-8.3294,1
53.3961,11.3159,3
53.3961,14.5228,1
53.3964,-6.2828,2
53.3964,10.4108,8
53.3966,14.5324,1
53.3968,14.6836,1
53.3969,8.1362,52
53.3971,-2.6982,74
53.3972,-2.897,20
53.3972,5.3423,1
53.3975,-2.9206,64
53.3978,54.9159,5
53.3981,14.6915,1
53.3984,-6.1618,2
53.3986,-6.2597,2
53.3988,14.6763,1
53.3993,14.492,1
53.3997,-8.9992,4
53.3997,-6.1258,2
53.3997,14.1253,3
53.3997,49.4953,7
53.3999,6.4475,3
53.4,-9.9167,1
53.4,-6.4667,14
53.4,-3.1167,25
53.4,-2.55,1
53.4,-2.3333,1
53.4,-2.2667,1
53.4,-2.2167,95
53.4,-2.15,2
53.4,8.0167,8
53.4,9.45,3
53.4,9.9667,21
53.4,10.5333,1
53.4001,-117.5857,19
53.4003,-7.1261,1
53.4004,6.014,2
53.4006,14.6742,1
53.4009,-3.0729,67
53.401,10.9671,3
53.4014,19.5748,2
53.4017,14.6898,1
53.4017,15.5667,1
53.4022,-6.6708,17
53.4022,8.3566,1
53.4026,7.6072,14
53.4036,-6.4011,1
53.4037,-2.7476,52
53.4037,14.681,1
53.4039,6.6119,4
53.4039,13.2684,1
53.4041,23.4997,14
53.4044,-2.5617,59
53.4044,-1.3465,51
53.405,14.5227,3
53.4056,9.6989,3
53.406,18.4155,10
53.406,22.8004,4
53.4061,14.5151,1
53.4065,9.9256,16
53.4066,10.6541,1
53.4069,-2.9746,2
53.4075,11.7186,1
53.4079,6.6731,9
53.4082,14.525,1
53.4082,18.4324,6
53.4083,14.527,2
53.4088,21.9327,2
53.4093,9.1293,1
53.4098,-2.1576,106
53.4099,-4.3471,19
53.4099,9.4354,10
53.4102,7.4029,15
53.4106,-2.9779,335
53.4108,82.6139,2
53.4115,-2.8394,66
53.4117,-6.4442,8
53.4121,-4.4519,4
53.4124,14.5746,1
53.4126,14.4994,2
53.4126,19.7721,2
53.4128,8.99,1
53.4133,14.4999,1
53.4138,13.1204,1
53.4138,14.5404,1
53.4141,14.3351,3
53.4142,-7.2961,3
53.4142,-6.8323,15
53.415,14.5322,4
53.4152,10.3752,10
53.4153,14.5425,2
53.4154,-113.4178,51
53.4157,6.7272,7
53.4158,14.5445,1
53.4162,-6.3861,1
53.4162,-2.8965,48
53.4163,14.5377,1
53.4166,14.5562,2
53.4167,-9.3333,13
53.4167,-2.1167,109
53.4167,-1.2833,1
53.4167,-1.2667,2
53.4167,7.1833,3
53.4167,7.7333,13
53.4167,7.9833,15
53.4167,9.6167,3
53.4167,10.2667,55
53.4167,10.5833,1
53.417,-2.2315,131
53.4171,87.278,1
53.4172,-2.7109,58
53.4179,-113.5785,51
53.4179,-2.9206,75
53.4179,14.5406,1
53.4181,14.4791,1
53.4184,-113.8097,30
53.4186,59.0472,69
53.4188,11.2332,18
53.419,14.4922,1
53.4191,-2.1812,81
53.4193,-1.0491,59
53.4193,6.7708,2
53.4193,10.0211,8
53.4195,14.4801,1
53.4198,14.4802,3
53.4205,16.8169,4
53.4214,14.5251,1
53.4214,14.5428,1
53.4218,14.4917,2
53.4218,14.5308,2
53.4219,14.5204,2
53.4225,0.1299,74
53.4226,14.5636,1
53.4227,9.7896,29
53.4227,14.4876,2
53.4228,-7.9372,95
53.4231,-6.1375,1
53.4232,-3.065,43
53.4232,19.5936,5
53.4234,14.5384,2
53.4236,14.5565,1
53.424,14.5434,1
53.4241,14.5285,1
53.4244,10.9316,2
53.4252,-2.3244,86
53.4254,14.5548,1
53.4257,14.5583,1
53.4262,14.5464,1
53.4263,11.8488,10
53.4263,14.5322,1
53.4263,14.535,1
53.4265,14.5053,1
53.4268,14.541,1
53.4269,14.5806,4
53.4272,14.5467,2
53.4282,14.5459,2
53.4283,40.0339,1
53.4286,14.5487,1
53.4287,14.5224,1
53.4288,14.5564,2
53.4291,10.746,1
53.4292,10.683,2
53.4294,12.9414,1
53.4295,-2.6585,107
53.4297,14.5314,1
53.43,14.5202,1
53.4302,6.8163,1
53.4302,18.2439,1
53.4303,14.5428,1
53.4304,14.4858,2
53.4306,8.319,3
53.4306,14.5485,1
53.4308,14.564,1
53.4311,14.4561,1
53.4312,14.5101,5
53.4313,14.5498,1
53.4315,-1.0188,25
53.4319,14.5553,1
53.4321,14.5345,1
53.4322,14.5411,3
53.4323,14.5339,2
53.4325,14.539,1
53.4325,14.5412,11
53.4325,14.5706,1
53.4327,-2.1997,49
53.4327,14.5177,3
53.4328,-2.9096,50
53.433,14.5337,1
53.4332,9.9517,17
53.4333,-129.2667,2
53.4333,-10.0667,1
53.4333,-7.5833,1
53.4333,-3.0333,48
53.4333,-2.55,48
53.4333,-2.3833,8
53.4333,-1.35,13
53.4333,-0.5833,1
53.4333,-0.3167,25
53.4333,9.3167,1
53.4333,9.6167,9
53.4333,10.45,1
53.4333,10.55,2
53.4333,14.543,5
53.4338,14.5348,1
53.4339,14.5789,1
53.4341,8.8191,28
53.4342,14.5469,3
53.4345,14.7374,2
53.4347,14.5654,1
53.435,10.6118,1
53.4351,-2.2631,47
53.4351,14.5505,1
53.4354,28.5376,1
53.4355,-2.8658,4
53.4357,14.5302,1
53.4358,10.3779,67
53.4359,14.5349,1
53.4361,14.3997,1
53.4361,14.5274,1
53.4364,-1.3109,88
53.4364,14.5127,1
53.4366,-8.7481,2
53.4366,14.5415,1
53.4373,14.4949,3
53.4378,-2.9611,87
53.4383,14.5101,1
53.4384,14.5335,1
53.4388,15.5517,1
53.4389,14.5346,1
53.4391,-113.1903,10
53.4392,14.5449,2
53.4395,14.5939,7
53.4396,-0.595,96
53.4396,14.5288,1
53.4397,-113.2952,14
53.4397,7.0912,14
53.4397,14.4998,2
53.4397,44.6106,3
53.4398,11.754,1
53.4398,14.0611,1
53.44,83.9,3
53.4403,14.5701,3
53.4404,14.5974,67
53.4407,14.5072,1
53.441,14.5642,1
53.4411,14.5747,3
53.4415,14.4846,4
53.4418,-2.161,33
53.4419,14.5568,1
53.4422,14.5576,1
53.4424,13.0981,1
53.4425,-2.4232,17
53.4426,14.5149,1
53.4426,14.5259,2
53.4426,19.3494,1
53.4427,14.4957,1
53.4427,19.1,1
53.4428,14.1682,1
53.4429,31.0014,1
53.443,10.2514,3
53.4433,-1.949,59
53.4437,5.6386,3
53.4442,-2.1916,45
53.4443,14.0181,1
53.4447,14.5585,2
53.4448,14.5103,2
53.4449,14.503,1
53.445,9.0002,1
53.4453,14.5524,1
53.4456,12.1316,1
53.4456,14.5767,1
53.4457,12.5579,1
53.446,14.5016,1
53.4461,14.5545,1
53.4461,41.81,7
53.4465,14.5394,1
53.4467,-1.2015,102
53.4474,14.546,2
53.4475,11.7044,1
53.448,5.7733,4
53.448,14.5491,1
53.4481,-2.9155,34
53.4482,-2.2257,93
53.4483,17.4371,1
53.4489,14.5695,1
53.449,-2.1082,68
53.449,14.5661,1
53.4492,14.5539,1
53.45,-108.7,2
53.45,-104.0833,1
53.45,-2.85,1
53.45,-2.7833,79
53.45,-2.3833,90
53.45,-2.3167,73
53.45,7.8333,13
53.45,36.0167,4
53.4503,14.5467,1
53.4508,-6.1544,18
53.4508,10.1419,36
53.4515,10.608,1
53.4516,14.5645,1
53.4518,14.4743,2
53.4519,-2.0566,79
53.4522,-7.0997,9
53.4522,8.8964,1
53.4523,5.8009,3
53.4524,14.4763,2
53.4524,14.5422,1
53.4525,-2.6396,56
53.4526,9.8619,9
53.453,10.7711,1
53.4538,14.4953,3
53.4539,-6.9219,3
53.4539,14.2112,3
53.4539,14.5526,1
53.4539,17.5286,6
53.454,-2.854,21
53.454,9.503,24
53.4547,14.5693,2
53.4548,14.5562,1
53.4548,16.0969,1
53.4551,-2.2645,109
53.4552,14.5227,1
53.4553,14.4948,3
53.4556,56.0358,19
53.4558,36.9114,3
53.4561,-6.3964,1
53.4564,-113.521,55
53.4566,14.5637,2
53.4567,-113.5801,55
53.4567,-6.6317,2
53.4567,-1.3738,45
53.457,9.9301,102
53.4571,11.4314,4
53.4572,14.5625,3
53.458,14.5253,1
53.4581,-1.4974,68
53.4581,9.9725,38
53.4582,12.2625,9
53.4582,14.4563,1
53.4588,14.5324,1
53.4593,-113.6546,24
53.4593,-113.4145,36
53.4597,-6.2181,47
53.46,34.4142,2
53.4606,13.5836,1
53.4609,-113.4519,8
53.4612,18.7895,1
53.4616,-2.9534,45
53.4616,10.0109,29
53.4617,-113.371,18
53.4626,12.0292,5
53.4626,14.572,1
53.4628,14.5421,2
53.4628,14.569,1
53.4637,10.9685,3
53.4641,14.5501,1
53.465,-113.4776,2
53.4652,13.2714,1
53.4654,14.5594,2
53.4658,-1.3476,26
53.4663,-2.1342,428
53.4664,14.5518,1
53.4667,-9.1,45
53.4667,-7.45,1
53.4667,-3.0167,53
53.4667,-2.9333,1
53.4667,-2.6667,2
53.4667,-2.1667,46
53.4667,-1.9667,1
53.4667,8.65,38
53.4667,9.45,1
53.4667,10.3167,4
53.467,15.3378,1
53.4672,9.6864,65
53.4678,43.5511,2
53.4683,-9.7257,1
53.4686,14.5646,1
53.4688,-2.3119,17
53.4698,-2.2295,46
53.4699,-2.9981,25
53.4716,14.5665,1
53.4719,7.4775,25
53.473,14.4416,3
53.4743,14.1255,1
53.4745,22.2861,2
53.4748,12.4221,6
53.475,-2.0881,12
53.475,14.5387,1
53.4754,-2.952,16
53.4755,7.3516,25
53.4758,10.3645,1
53.4758,14.5156,1
53.4758,48.9222,1
53.4762,10.2842,22
53.4765,10.3646,1
53.4767,-2.2932,16
53.4769,-6.7364,3
53.4771,38.0354,4
53.4775,7.1719,1
53.4776,12.6213,3
53.4778,-3.0333,25
53.4784,17.6308,1
53.479,-2.1818,48
53.4791,11.6542,1
53.4792,-2.2859,47
53.4799,12.967,1
53.48,-2.1454,30
53.4801,10.6176,8
53.4803,10.6394,1
53.4806,6.1623,7
53.4809,-2.2374,302
53.4813,-6.3164,1
53.4814,11.6842,2
53.4815,9.3212,6
53.4817,18.7693,25
53.4819,-1.2321,23
53.4821,11.3601,1
53.4821,14.5448,3
53.4826,-1.3043,60
53.4826,10.2211,23
53.4827,-0.0332,53
53.4827,14.5417,1
53.4833,-8.3667,1
53.4833,-7.6667,1
53.4833,-2.9,18
53.4833,-2.65,33
53.4833,-2.3333,65
53.4833,-2.2667,1
53.4833,-2.15,1
53.4833,9.05,1
53.4833,9.5667,3
53.4834,-104.4842,1
53.4839,7.5151,40
53.4841,-2.9725,20
53.4841,-2.0591,74
53.4842,9.8512,17
53.4846,9.1431,31
53.4849,14.5861,1
53.4857,14.547,3
53.4858,10.2445,2
53.4861,8.4809,33
53.4868,13.2678,1
53.4872,-6.1519,16
53.4878,14.5698,2
53.4882,10.1445,44
53.4888,-2.0989,16
53.4891,-10.0191,5
53.4898,-2.8764,16
53.4898,10.317,2
53.4904,-0.1122,29
53.4913,14.2453,2
53.4914,-113.4802,54
53.4916,-2.7477,35
53.4924,10.564,1
53.4926,-2.2991,59
53.4927,10.5357,1
53.4935,10.8332,2
53.4941,-2.0866,39
53.4941,14.4835,1
53.4947,17.2485,1
53.4953,10.3599,8
53.4954,18.4469,1
53.4958,13.3112,13
53.497,-1.1821,103
53.4979,-2.7081,44
53.498,-2.5179,61
53.4983,15.0636,2
53.4983,18.6784,1
53.4986,-2.2385,52
53.4989,-1.4259,13
53.4999,18.7271,1
53.5,-9.0167,1
53.5,-2.3833,1
53.5,-2.2167,1
53.5,-2.1,1
53.5,87.2833,4
53.5001,-112.0518,7
53.5002,8.6047,7
53.5007,10.0137,22
53.5011,12.0077,1
53.5014,-0.2808,11
53.5025,-2.4164,76
53.503,10.4806,16
53.5039,-1.0217,29
53.504,13.0841,6
53.5041,19.3959,2
53.5043,19.7487,8
53.5044,14.7113,1
53.5047,18.0011,1
53.5048,-2.1657,47
53.5049,8.0142,6
53.505,-7.1469,2
53.5051,21.0459,1
53.5052,-112.9529,8
53.5052,-1.6161,57
53.5053,10.1518,25
53.5056,-2.2623,27
53.5057,10.2042,35
53.506,11.0805,9
53.5063,13.99,15
53.5067,9.5755,11
53.5068,12.0529,6
53.5076,18.6358,1
53.5078,-113.3723,7
53.5081,-6.4625,22
53.5084,11.4297,1
53.5086,-2.5927,43
53.509,28.147,1
53.5096,20.2049,2
53.51,9.9784,25
53.5103,13.7451,1
53.5107,13.2875,1
53.5114,-2.3202,90
53.5116,-6.3982,32
53.5118,23.648,2
53.5119,-7.1425,9
53.5121,11.2428,1
53.5122,83.7722,1
53.5124,10.5891,1
53.5125,-6.54,9
53.5126,12.3464,2
53.5128,-113.4194,33
53.5139,-2.4675,13
53.5141,7.3829,1
53.5144,-2.0318,10
53.5167,-113.3167,6
53.5167,-110.3333,1
53.5167,-9.0833,3
53.5167,-8.85,84
53.5167,-8.3167,1
53.5167,-3.05,2
53.5167,-2.8,2
53.5167,-2.5,1
53.5167,-2.4667,1
53.5167,-2.0167,3
53.5167,-1.3167,61
53.5167,7.2833,2
53.5167,10.2833,1
53.5167,14.613,1
53.5167,55.9,1
53.5168,-114.1188,1
53.517,10.2488,55
53.5178,49.1283,3
53.5181,-113.5797,21
53.5183,19.0862,2
53.5185,-113.6579,73
53.5189,14.2038,1
53.5194,9.8994,21
53.521,-113.5324,34
53.5211,13.4349,1
53.5218,9.8031,1
53.522,-113.459,24
53.5225,-113.1022,18
53.5225,11.6479,1
53.5228,-1.1312,27
53.5233,49.4125,107
53.5234,8.1075,18
53.5237,-2.4935,16
53.524,9.4822,1
53.5241,8.0867,13
53.5242,-6.105,9
53.5243,-1.3949,27
53.5244,49.6038,57
53.525,11.5231,3
53.5251,9.049,1
53.5251,9.8104,1
53.5253,-6.3156,1
53.5255,10.843,1
53.526,-2.1173,39
53.5263,18.2165,2
53.5274,-6.1642,8
53.528,-113.2512,82
53.5281,10.1473,14
53.5286,8.5907,22
53.529,9.4438,21
53.5299,8.6098,17
53.53,10.6264,1
53.5303,49.3461,9
53.5305,-2.9548,31
53.5309,-88.6078,2
53.5312,10.1207,5
53.5314,11.304,2
53.5317,-6.9611,5
53.532,9.6808,20
53.5324,15.8091,5
53.5325,23.2435,3
53.5328,16.8486,1
53.5333,-113.9167,47
53.5333,-109.45,3
53.5333,-9.2833,3
53.5333,-7.35,75
53.5333,-2.9167,46
53.5333,-2.6167,61
53.5333,-2.5833,1
53.5333,-2.4167,17
53.5333,-2.2833,48
53.5333,-1.1167,77
53.5333,-0.1667,1
53.5333,7.3333,3
53.5333,7.95,24
53.5333,8.65,13
53.5333,10.3167,1
53.5333,16.0089,7
53.5333,17.5221,5
53.5333,33.7278,3
53.5334,-114.0021,12
53.5334,-113.9187,1
53.5336,9.9808,43
53.5343,12.4242,1
53.5352,-1.0534,47
53.5364,-1.34,28
53.5366,-113.5103,60
53.5367,-0.0911,38
53.5369,18.067,1
53.537,13.1375,1
53.5375,12.5446,1
53.5382,17.2376,3
53.5388,13.3946,2
53.5389,10.0343,16
53.5389,10.128,21
53.5391,11.0832,2
53.5394,10.6789,1
53.5395,8.1441,10
53.5401,10.1031,38
53.5405,-2.1183,94
53.5413,11.3537,2
53.5415,14.5586,2
53.5422,9.6232,2
53.5428,-113.4974,43
53.5428,14.5612,11
53.5432,10.1694,16
53.5436,-113.5574,15
53.5441,10.2005,22
53.5442,7.254,3
53.5443,11.5619,1
53.5444,13.1692,1
53.5444,13.1991,1
53.5458,-1.3154,2
53.5462,-1.4247,72
53.5463,-113.5957,11
53.5465,11.9223,1
53.5472,8.335,9
53.5476,13.2555,41
53.5481,10.0194,24
53.5482,-113.4318,12
53.549,-2.5246,33
53.549,14.04,1
53.5492,9.6096,5
53.5498,10.1091,41
53.5499,16.3952,1
53.55,-113.5,128
53.55,-8.05,1
53.55,-7.7167,2
53.55,-2.4,29
53.55,-2.3333,38
53.55,-2.3,35
53.55,-2.0667,45
53.55,-1.4833,75
53.55,-1.35,1
53.55,7.3,1
53.55,9.0667,2
53.55,10.0,2
53.55,21.65,2
53.55,37.95,1
53.5502,9.9841,42
53.5506,10.0569,64
53.5507,10.9155,12
53.5509,9.9425,82
53.551,84.2698,1
53.5512,9.8846,10
53.5512,9.9662,49
53.5515,11.5093,5
53.552,9.9084,34
53.5521,10.0004,26
53.5524,23.4503,1
53.5528,9.9361,57
53.5529,-2.7697,73
53.553,-2.6285,66
53.553,8.7007,1
53.5536,-3.0682,35
53.5537,13.2969,10
53.5539,-1.1287,55
53.5541,13.7001,2
